timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_10_1,Show me left wrist,16,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_2,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_3,Show me Torso,5,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_4,Show me left knee,21,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_5,Show me right elbow,10,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_6,Show me left hip,20,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_7,Show me Right Leg,7,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_8,Show me left knee,21,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_9,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_10,Show me right ankle,19,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_10_11,Show me Full Body,1,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_10_12,Show me neck,13,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_11_1,Show me Left Arm,6,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_2,Show me Right Arm,4,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_3,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_4,Show me neck,13,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_5,Show me Left Arm,6,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_6,Show me left ankle,22,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_7,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_8,Show me Lower Body,3,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_9,Show me right shoulder,9,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_10,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_11,Show me Lower Body,3,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_12,Show me Upper Body,2,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_11_13,Show me left hip,20,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_12_1,Show me right shoulder,9,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_2,Show me Full Body,1,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_3,Show me Lower Body,3,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_12_4,Show me Upper Body,2,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_5,Show me head,12,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_6,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_7,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_12_8,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_9,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_10,Show me neck,13,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_11,Show me left wrist,16,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_12,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_13,Show me right knee,18,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_12_14,Show me Upper Body,2,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_15,Show me right knee,18,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_16,Show me Left Arm,6,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_17,Show me Full Body,1,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_18,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_19,Show me Right Leg,7,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_20,Show me Full Body,1,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_21,Show me left hip,20,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_22,Show me Upper Body,2,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_23,Show me left shoulder,14,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_24,Show me Right Arm,4,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_25,Show me right wrist,11,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_12_26,Show me Lower Body,3,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_13_1,Show me rigth hip,17,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_2,Show me head,12,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_3,Show me Right Leg,7,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_4,Show me Left Arm,6,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_5,Show me Upper Body,2,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_13_6,Show me Lower Body,3,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_7,Show me Torso,5,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_8,Show me Torso,5,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_13_9,Show me right knee,18,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_10,Show me Full Body,1,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_11,Show me right elbow,10,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_12,Show me head,12,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_13,Show me Upper Body,2,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_14,Show me Torso,5,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_13_15,Show me left hip,20,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_16,Show me Upper Body,2,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_17,Show me right shoulder,9,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_18,Show me left shoulder,14,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_19,Show me left hip,20,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_20,Show me right knee,18,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_21,Show me Upper Body,2,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_22,Show me left hip,20,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_23,Show me left elbow,15,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_24,Show me left knee,21,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_25,Show me Right Leg,7,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_26,Show me right knee,18,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_13_27,Show me Lower Body,3,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_28,Show me Full Body,1,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_13_29,Show me left hip,20,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_30,Show me right wrist,11,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_14_1,Show me head,12,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_2,Show me head,12,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_14_3,Show me left shoulder,14,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_4,Show me left ankle,22,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_5,Show me right ankle,19,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_6,Show me rigth hip,17,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_7,Show me left shoulder,14,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_8,Show me Full Body,1,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_9,Show me neck,13,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_10,Show me rigth hip,17,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_11,Show me left elbow,15,1,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_12,Show me Left Leg,8,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_13,Show me Left Arm,6,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_14,Show me left ankle,22,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_15,Show me Torso,5,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_16,Show me Left Leg,8,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_17,Show me Left Arm,6,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_18,Show me Full Body,1,1,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_19,Show me Right Leg,7,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_20,Show me Left Leg,8,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_21,Show me Lower Body,3,2,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_14_22,Show me Upper Body,2,1,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_23,Show me left ankle,22,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_24,Show me Left Arm,6,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_25,Show me left ankle,22,2,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_26,Show me Upper Body,2,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_27,Show me head,12,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_28,Show me right knee,18,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_29,Show me left shoulder,14,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_30,Show me Upper Body,2,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_31,Show me Left Leg,8,2,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_32,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_33,Show me left shoulder,14,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_34,Show me Right Arm,4,0,0,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_15_1,Show me Lower Body,3,0,2,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_2,Show me right knee,18,0,1,Task1_2.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
