timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_12_4,Show me Torso,5,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_5,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_12_6,Show me right knee,18,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_7,Show me Right Leg,7,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_12_8,Show me rigth hip,17,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_12_9,Show me right ankle,19,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_10,Show me Right Leg,7,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_12_11,Show me neck,13,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_12,Show me Lower Body,3,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_13,Show me left shoulder,14,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_14,Show me right wrist,11,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_15,Show me right shoulder,9,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_16,Show me Left Arm,6,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_17,Show me Upper Body,2,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_12_18,Show me rigth hip,17,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_19,Show me rigth hip,17,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
trial_12_20,Show me Left Arm,6,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_21,Show me right elbow,10,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_22,Show me right knee,18,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_23,Show me right wrist,11,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_24,Show me left shoulder,14,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_25,Show me left ankle,22,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_26,Show me left shoulder,14,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_27,Show me Lower Body,3,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_28,Show me Right Arm,4,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_29,Show me head,12,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_30,Show me Right Leg,7,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_31,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_32,Show me Upper Body,2,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_12_33,Show me right shoulder,9,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_34,Show me left wrist,16,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_35,Show me left shoulder,14,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_36,Show me rigth hip,17,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_12_37,Show me Left Arm,6,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_13_1,Show me left knee,21,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_2,Show me Lower Body,3,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_3,Show me Right Arm,4,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_4,Show me Upper Body,2,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_13_5,Show me Left Arm,6,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_13_6,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_13_7,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_8,Show me right knee,18,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_9,Show me neck,13,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_10,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_13_11,Show me Left Leg,8,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_12,Show me left hip,20,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_13_13,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_14,Show me left ankle,22,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_13_15,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_14_1,Show me Upper Body,2,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_14_2,Show me right shoulder,9,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_3,Show me right shoulder,9,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_14_4,Show me left shoulder,14,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_5,Show me right ankle,19,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_6,Show me Left Arm,6,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_7,Show me left ankle,22,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_8,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_9,Show me neck,13,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_10,Show me Upper Body,2,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_14_11,Show me Upper Body,2,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_14_12,Show me Torso,5,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_15_1,Show me right shoulder,9,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_2,Show me left shoulder,14,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_3,Show me left ankle,22,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_4,Show me right ankle,19,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_5,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_6,Show me right ankle,19,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_7,Show me right shoulder,9,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_8,Show me left elbow,15,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_9,Show me left ankle,22,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_10,Show me Right Leg,7,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_11,Show me right shoulder,9,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_12,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_13,Show me right elbow,10,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_14,Show me right ankle,19,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_15,Show me left ankle,22,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_16,Show me right shoulder,9,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_17,Show me head,12,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_18,Show me right ankle,19,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_19,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_20,Show me left ankle,22,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_21,Show me rigth hip,17,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_15_22,Show me rigth hip,17,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_15_23,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_16_1,Show me Left Leg,8,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_2,Show me Full Body,1,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_3,Show me right knee,18,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_4,Show me left wrist,16,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_5,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_6,Show me right elbow,10,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_7,Show me Right Arm,4,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_16_8,Show me head,12,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_9,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_10,Show me head,12,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_11,Show me rigth hip,17,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_12,Show me Lower Body,3,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_13,Show me neck,13,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_14,Show me right shoulder,9,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_15,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_16,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_17,Show me Left Arm,6,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_18,Show me right knee,18,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_19,Show me left knee,21,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_20,Show me rigth hip,17,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_21,Show me left wrist,16,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_22,Show me right wrist,11,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_23,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_24,Show me Left Arm,6,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_25,Show me rigth hip,17,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_26,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_27,Show me head,12,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_28,Show me Torso,5,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_16_29,Show me left hip,20,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_16_30,Show me right shoulder,9,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_17_1,Show me left ankle,22,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_17_2,Show me right ankle,19,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
